EXPIRES AT           GROUP     SIZE  PATH
2023-03-19 22:55:23  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp7myehweh/tex.cache/2334b3dca812cfcdde783144ac68942f.png
2023-03-19 22:55:24  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/b2844c43d074007393597445450591b4.tex
2023-03-19 22:55:25  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0397_spect_vels.dat
2023-03-19 22:55:32  ek9     112.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/288/spect/vis_folder/spectra=0199.png
2023-03-19 22:55:36  ek9      28.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/spect/Turb_hdf5_plt_cnt_0600_spect_vels.dat
2023-03-19 22:55:36  ek9     638.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/288/plt/Turb_hdf5_plt_cnt_0113
2023-03-19 22:55:41  ek9       4.0K  /scratch/ek9/nk7952/.vscode-server/bin/6261075646f055b99068d3688932416f2346dd3b/node_modules/npmlog/package.json
2023-03-19 22:55:41  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/18/spect/Turb_hdf5_plt_cnt_0173_spect_vels.dat
2023-03-19 22:55:42  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/plt/Turb_hdf5_plt_cnt_0381
2023-03-19 22:55:45  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpib4qn6uj/tex.cache/d1fd6cbc5ad1c1fb44e98a909cb335d6.tex
2023-03-19 22:55:47  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpihy22eab/tex.cache/42e249039119ead28e52fffac434f3e7.dvi
2023-03-19 22:55:49  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0473
2023-03-19 22:55:51  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/36/plt/Turb_hdf5_plt_cnt_0607
2023-03-19 22:55:53  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp9dzyn82i/tex.cache/ee99c03c50db299280fada8fba8add1b.dvi
2023-03-19 22:55:54  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0464
2023-03-19 22:55:59  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0331
2023-03-19 22:56:02  ek9     104.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/288/spect/vis_folder/spectra=0749.png
2023-03-19 22:56:04  ek9       8.0K  /scratch/ek9/nk7952/tmp/tmpz86200n0/tex.cache/37bd742e449aef0f6f97492fdfa4eb62.png
2023-03-19 22:56:04  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/18/spect/Turb_hdf5_plt_cnt_0299_spect_mags.dat
2023-03-19 22:56:15  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0920
2023-03-19 22:56:16  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpib4qn6uj/tex.cache/4969c923b646645de989db10acf971fd.png
2023-03-19 22:56:17  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0095_spect_vels.dat
2023-03-19 22:56:17  ek9      28.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/72/spect/Turb_hdf5_plt_cnt_0013_spect_vels.dat
2023-03-19 22:56:23  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0273
2023-03-19 22:56:32  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0257
2023-03-19 22:56:32  ek9      16.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/36/spect/Turb_hdf5_plt_cnt_0072_spect_mags.dat
2023-03-19 22:56:32  ek9     638.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/288/plt/Turb_hdf5_plt_cnt_0191
2023-03-19 22:56:36  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0409
2023-03-19 22:56:41  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/18/plt/Turb_hdf5_plt_cnt_0176
2023-03-19 22:56:42  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmps9sf7oiy/tex.cache/4d333e5594698f9677b816317798afe9.tex
2023-03-19 22:56:47  ek9      52.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0410_spect_vels.dat
2023-03-19 22:56:47  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm250/288/plt/Turb_hdf5_plt_cnt_0320
2023-03-19 22:56:47  ek9       5.0G  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/576/plt/Turb_hdf5_plt_cnt_0150
2023-03-19 22:56:53  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpft53mnnt/tex.cache/7aadd37609e03ae91c0b7ae0d1a37601.png
2023-03-19 22:56:56  ek9      10.0M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/72/plt/Turb_hdf5_plt_cnt_0087
2023-03-19 22:56:59  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpib4qn6uj/tex.cache/5d09584467a12ab5d84131ae8caa7cf4.tex
2023-03-19 22:56:59  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/18/plt/Turb_hdf5_plt_cnt_0543
2023-03-19 22:57:05  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0470
2023-03-19 22:57:05  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/36/plt/Turb_hdf5_plt_cnt_0291
2023-03-19 22:57:06  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp4rjkph17/tex.cache/31bdf1675079ec19b8969b603fa46a3a.tex
2023-03-19 22:57:06  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/288/spect/Turb_hdf5_plt_cnt_0036_spect_vels.dat
2023-03-19 22:57:06  ek9     100.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/288/spect/Turb_hdf5_plt_cnt_0046_spect_vels.dat
2023-03-19 22:57:08  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0403
2023-03-19 22:57:10  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/144/spect/Turb_hdf5_plt_cnt_0007_spect_mags.dat
2023-03-19 22:57:10  ek9      52.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/spect/Turb_hdf5_plt_cnt_0456_spect_vels.dat
2023-03-19 22:57:13  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/288/plt/Turb_hdf5_plt_cnt_0545
2023-03-19 22:57:14  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpo8qn1d60/tex.cache/9500a7fd477153b9807c9849ea84e8aa.tex
2023-03-19 22:57:18  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpn7f8iwpx/tex.cache/34a096a2b844d2a177befc16b132a394.png
2023-03-19 22:57:19  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0736
2023-03-19 22:57:19  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0922
2023-03-19 22:57:22  ek9      28.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0288_spect_mags.dat
2023-03-19 22:57:22  ek9     100.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/288/spect/Turb_hdf5_plt_cnt_0140_spect_mags.dat
2023-03-19 22:57:23  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpc4k8_mb8/tex.cache/4ed75bcc46fdbf7e5c8ccdb2c59bcfc1.dvi
2023-03-19 22:57:28  ek9     200.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/18/plt/Turb_hdf5_plt_cnt_0227
2023-03-19 22:57:32  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0032_spect_vels.dat
2023-03-19 22:57:32  ek9      10.0M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0880
2023-03-19 22:57:33  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpihy22eab/tex.cache/136490f622c56f14945d9c848045a0de.png
2023-03-19 22:57:34  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpu1jb3afk/tex.cache/d7a3a41bda9e46cc59c4868a2a284f68.tex
2023-03-19 22:57:35  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmplt4hyfzw/tex.cache/111c2e56879d1504c935a0bca7a3a764.tex
2023-03-19 22:57:40  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/144/spect/Turb_hdf5_plt_cnt_0001_spect_vels.dat
2023-03-19 22:57:45  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/18/spect/Turb_hdf5_plt_cnt_0001_spect_mags.dat
2023-03-19 22:57:45  ek9     200.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0214
2023-03-19 22:57:46  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpsu4x8fzx/tex.cache/01a4ac39e198e179ea7bcde71d168fd6.tex
2023-03-19 22:57:46  ek9      28.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/spect/Turb_hdf5_plt_cnt_0257_spect_mags.dat
2023-03-19 22:57:47  ek9      16.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/36/spect/Turb_hdf5_plt_cnt_0549_spect_mags.dat
2023-03-19 22:57:47  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0278_spect_vels.dat
2023-03-19 22:57:51  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpuaeqe31m/tex.cache/ac5ffcea0e1fe3d2ad282a0398e9b816.tex
2023-03-19 22:57:51  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0271
2023-03-19 22:57:58  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpmzrd87zl/tex.cache/5d09584467a12ab5d84131ae8caa7cf4.dvi
2023-03-19 22:58:02  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/72/plt/Turb_hdf5_plt_cnt_0888
2023-03-19 22:58:02  ek9     200.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0133
2023-03-19 22:58:06  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/144/plt/Turb_hdf5_plt_cnt_0480
2023-03-19 22:58:07  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/288/plt/Turb_hdf5_plt_cnt_0537
2023-03-19 22:58:09  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0226
2023-03-19 22:58:10  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0263
2023-03-19 22:58:12  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/36/plt/Turb_hdf5_plt_cnt_0242
2023-03-19 22:58:15  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0122
2023-03-19 22:58:15  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp5lmn0utn/tex.cache/58568e32d1e91e77a6861317394ea5a9.tex
2023-03-19 22:58:16  ek9      28.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/spect/Turb_hdf5_plt_cnt_0709_spect_mags.dat
2023-03-19 22:58:16  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0553
2023-03-19 22:58:20  ek9      79.8M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/144/plt/Turb_hdf5_plt_cnt_0557
2023-03-19 22:58:23  ek9      52.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/spect/Turb_hdf5_plt_cnt_0444_spect_vels.dat
2023-03-19 22:58:28  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/288/spect/Turb_hdf5_plt_cnt_0020_spect_vels.dat
2023-03-19 22:58:29  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0361
2023-03-19 22:58:30  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0993
2023-03-19 22:58:36  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/18/spect/Turb_hdf5_plt_cnt_0234_spect_vels.dat
2023-03-19 22:58:38  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp368i0sla/tex.cache/df4a602dd6e832bb12d0fd6c4db92ba5.png
2023-03-19 22:58:39  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpui67p418/tex.cache/bce13443c42e7cba40dd18188b4a831a.tex
2023-03-19 22:58:44  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/18/spect/Turb_hdf5_plt_cnt_0284_spect_vels.dat
2023-03-19 22:58:44  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/18/plt/Turb_hdf5_plt_cnt_0456
2023-03-19 22:58:45  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/36/plt/Turb_hdf5_plt_cnt_0138
2023-03-19 22:58:45  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmprpgkri_2/tex.cache/111c2e56879d1504c935a0bca7a3a764.dvi
2023-03-19 22:58:46  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/18/spect/Turb_hdf5_plt_cnt_0821_spect_mags.dat
2023-03-19 22:58:46  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/72/plt/Turb_hdf5_plt_cnt_0731
2023-03-19 22:58:47  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0053
2023-03-19 22:58:50  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/a2e7047800f986a1b88dacd94004de3b.tex
2023-03-19 22:58:52  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmps9sf7oiy/tex.cache/a56ca40f61840094d9c152a84d3653a6.tex
2023-03-19 22:58:55  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0699
2023-03-19 22:58:58  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpz5iayvoz/tex.cache/5ca2e9247f3220c26a2e4306d8701d6f.tex
2023-03-19 22:59:01  ek9     104.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/288/spect/vis_folder/spectra=0756.png
2023-03-19 22:59:03  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/144/plt/Turb_hdf5_plt_cnt_0431
2023-03-19 22:59:05  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/18/spect/Turb_hdf5_plt_cnt_0248_spect_mags.dat
2023-03-19 22:59:08  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp5pp967q_/tex.cache/b968e44e235994956e37ad4e82e49688.png
2023-03-19 22:59:08  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpd3fwkfby/tex.cache/009cd0b7f6d2e2815848fe40bec3908f.dvi
2023-03-19 22:59:08  ek9      52.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/spect/Turb_hdf5_plt_cnt_0781_spect_vels.dat
2023-03-19 22:59:08  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0128_spect_vels.dat
2023-03-19 22:59:08  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp1__7rtfh/tex.cache/5ca2e9247f3220c26a2e4306d8701d6f.dvi
2023-03-19 22:59:09  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/36/plt/Turb_hdf5_plt_cnt_0067
2023-03-19 22:59:09  ek9      10.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/72/plt/Turb_hdf5_plt_cnt_0818
2023-03-19 22:59:10  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/18/spect/Turb_hdf5_plt_cnt_0004_spect_mags.dat
2023-03-19 22:59:15  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/36/plt/Turb_hdf5_plt_cnt_0170
2023-03-19 22:59:15  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/288/spect/Turb_hdf5_plt_cnt_0000_spect_vels.dat
2023-03-19 22:59:18  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0852
2023-03-19 22:59:19  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp9dzyn82i/tex.cache/544d45077b7efc3d737beb68a11af410.dvi
2023-03-19 22:59:20  ek9      10.0M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0933
2023-03-19 22:59:22  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp27xc52mv/tex.cache/7477526eacc0409d35a281afb0f584f1.tex
2023-03-19 22:59:22  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp_ljqtyu8/tex.cache/2318618c876431733923d750caab93ea.png
2023-03-19 22:59:24  ek9      16.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/36/spect/Turb_hdf5_plt_cnt_0016_spect_vels.dat
2023-03-19 22:59:30  ek9     104.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/288/spect/vis_folder/spectra=0417.png
2023-03-19 22:59:30  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/144/plt/Turb_hdf5_plt_cnt_0661
2023-03-19 22:59:33  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/36/plt/Turb_hdf5_plt_cnt_0307
2023-03-19 22:59:39  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/144/plt/Turb_hdf5_plt_cnt_0319
2023-03-19 22:59:39  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/36/plt/Turb_hdf5_plt_cnt_0257
2023-03-19 22:59:46  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0708
2023-03-19 22:59:47  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/18/spect/Turb_hdf5_plt_cnt_0154_spect_vels.dat
2023-03-19 22:59:53  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/144/plt/Turb_hdf5_plt_cnt_0116
2023-03-19 22:59:54  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0189
2023-03-19 22:59:57  ek9      52.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/spect/Turb_hdf5_plt_cnt_0610_spect_vels.dat
2023-03-19 22:59:57  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpuaeqe31m/tex.cache/4355b0c84afc7895b60ac1ec916c41c0.tex
2023-03-19 23:00:00  ek9     200.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/plt/Turb_hdf5_plt_cnt_0130
2023-03-19 23:00:02  ek9      28.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/72/spect/Turb_hdf5_plt_cnt_0043_spect_mags.dat
2023-03-19 23:00:03  ek9      16.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/spect/Turb_hdf5_plt_cnt_0764_spect_mags.dat
2023-03-19 23:00:04  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0225
2023-03-19 23:00:06  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0356
2023-03-19 23:00:07  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0985
2023-03-19 23:00:10  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp44zk4p8q/tex.cache/19dfe0597ca87ba6bd58d1fde036063f.dvi
2023-03-19 23:00:10  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpuusfed9f/tex.cache/f14fcd002f682ce0b01606486e0e75ba.tex
2023-03-19 23:00:10  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/288/plt/Turb_hdf5_plt_cnt_0866
2023-03-19 23:00:12  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/288/spect/Turb_hdf5_plt_cnt_0035_spect_mags.dat
2023-03-19 23:00:14  ek9      28.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/72/spect/Turb_hdf5_plt_cnt_0002_spect_vels.dat
2023-03-19 23:00:14  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/288/plt/Turb_hdf5_plt_cnt_0300
2023-03-19 23:00:19  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0204
2023-03-19 23:00:21  ek9      79.8M  /scratch/ek9/nk7952/test_sim/super_sonic/Turb_hdf5_plt_cnt_0083
2023-03-19 23:00:22  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0627
2023-03-19 23:00:29  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0678
2023-03-19 23:00:31  ek9     204.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/18/plt/Turb_hdf5_plt_cnt_0347
2023-03-19 23:00:32  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmprpn0mu2k/tex.cache/cbc4bd1a61ee361bfb25c9ea601b34c7.png
2023-03-19 23:00:33  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/36/plt/Turb_hdf5_plt_cnt_0257
2023-03-19 23:00:38  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0315
2023-03-19 23:00:41  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0644
2023-03-19 23:00:42  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0566
2023-03-19 23:00:44  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpfeta9h5z/tex.cache/01a4ac39e198e179ea7bcde71d168fd6.dvi
2023-03-19 23:00:44  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0756
2023-03-19 23:00:47  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpd4k9kict/tex.cache/2334b3dca812cfcdde783144ac68942f.png
2023-03-19 23:00:48  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/144/plt/Turb_hdf5_plt_cnt_0149
2023-03-19 23:00:50  ek9      10.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0579
2023-03-19 23:00:55  ek9       8.0K  /scratch/ek9/nk7952/tmp/tmpv59idooz/tex.cache/b363f225d938417168d494b555e62450.png
2023-03-19 23:00:59  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/288/plt/Turb_hdf5_plt_cnt_0684
2023-03-19 23:01:03  ek9      79.8M  /scratch/ek9/nk7952/test_sim/super_sonic/Turb_hdf5_plt_cnt_0967
2023-03-19 23:01:03  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/72/plt/Turb_hdf5_plt_cnt_0370
2023-03-19 23:01:06  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0116
2023-03-19 23:01:07  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0370
2023-03-19 23:01:10  ek9      16.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/spect/Turb_hdf5_plt_cnt_0333_spect_mags.dat
2023-03-19 23:01:12  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0770
2023-03-19 23:01:15  ek9      10.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/72/plt/Turb_hdf5_plt_cnt_0793
2023-03-19 23:01:21  ek9     196.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/576/spect/Turb_hdf5_plt_cnt_0027_spect_vels.dat
2023-03-19 23:01:21  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpui5_411c/tex.cache/42e249039119ead28e52fffac434f3e7.dvi
2023-03-19 23:01:33  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp6kkc7akt/tex.cache/ac5ffcea0e1fe3d2ad282a0398e9b816.dvi
2023-03-19 23:01:33  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp1iuu3elw/tex.cache/ac5ffcea0e1fe3d2ad282a0398e9b816.tex
2023-03-19 23:01:36  ek9      68.0K  /scratch/ek9/nk7952/.vscode-server/bin/5235c6bb189b60b01b1f49062f4ffa42384f8c91/node_modules/node-gyp/gyp/pylib/gyp/generator/xcode.py
2023-03-19 23:01:38  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0589
2023-03-19 23:01:38  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/144/plt/Turb_hdf5_plt_cnt_0685
2023-03-19 23:01:39  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/144/plt/Turb_hdf5_plt_cnt_0160
2023-03-19 23:01:41  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/18/spect/Turb_hdf5_plt_cnt_0011_spect_mags.dat
